key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
115,10125,"鍛冶","RecipeLevelTable#32","スチール・クロスペインハンマー",1,5058,1,5326,1,5371,1,0,0,0,0,0,0,0,,0,0,2,3,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
116,10126,"鍛冶","RecipeLevelTable#32","スチールオーナメンタルハンマー",1,5058,1,5093,1,5371,1,0,0,0,0,0,0,0,,0,0,2,3,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
117,10132,"鍛冶","RecipeLevelTable#33","スチールサイズ",1,5058,1,5371,1,5260,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
118,10130,"鍛冶","RecipeLevelTable#33","ラップドスチールモール",1,2539,1,5504,1,5282,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
119,10144,"鍛冶","RecipeLevelTable#35","スチールチョコボハチェット",1,5058,1,5368,1,5359,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
120,10129,"鍛冶","RecipeLevelTable#33","スチールドラブラ",1,5058,1,5073,1,5373,1,5326,1,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
121,10137,"鍛冶","RecipeLevelTable#34","スチールファイル",1,5058,2,5280,1,0,0,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
122,10138,"鍛冶","RecipeLevelTable#34","スチールドーミングハンマー",1,5058,1,5373,1,0,0,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
123,10136,"鍛冶","RecipeLevelTable#34","スチールビークハンマー",1,5058,1,5326,1,5373,1,5485,1,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
124,10131,"鍛冶","RecipeLevelTable#33","スチールハチェット",1,5058,1,5373,1,0,0,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
125,10141,"鍛冶","RecipeLevelTable#35","スチールプライヤー",1,5058,1,5093,1,5485,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
126,10140,"鍛冶","RecipeLevelTable#35","クロスカットソー",1,5058,1,5093,1,5373,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
127,10139,"鍛冶","RecipeLevelTable#35","スチールブージ",1,5058,2,5373,1,5057,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
128,10143,"鍛冶","RecipeLevelTable#35","スチールクリナリーナイフDX",1,5058,1,5373,1,5260,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
129,10142,"鍛冶","RecipeLevelTable#35","スチールモーターDX",1,2487,1,5371,1,0,0,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
130,10145,"鍛冶","RecipeLevelTable#35","ラップドスチールサイズ",1,2565,1,5260,1,5282,1,0,0,0,0,0,0,0,,0,0,2,4,5,3,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
131,10148,"鍛冶","RecipeLevelTable#36","スチールラウンドナイフ",1,5058,1,5373,1,5260,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
132,10147,"鍛冶","RecipeLevelTable#36","ラップド・スチールクローハンマー",1,2334,1,5282,1,5485,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
133,10149,"鍛冶","RecipeLevelTable#36","ラップドスチールアウル",1,2436,1,5280,1,5485,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
134,10150,"鍛冶","RecipeLevelTable#37","スチールロングソード",1,5058,2,5371,1,5504,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
135,10151,"鍛冶","RecipeLevelTable#38","ミスリルインゴット",1,5114,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,4,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
136,10158,"鍛冶","RecipeLevelTable#38","プルームドミスリルピック",1,5065,1,5327,1,5373,1,5360,1,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
137,10152,"鍛冶","RecipeLevelTable#38","ミスリルブロードソード",1,5065,1,5373,1,5444,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
138,10159,"鍛冶","RecipeLevelTable#38","ミスリルハチェット",1,5065,1,5373,1,5063,1,0,0,0,0,0,0,0,,0,0,2,4,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
139,10161,"鍛冶","RecipeLevelTable#39","ミスリルリベット",1,5065,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,5,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
140,10162,"鍛冶","RecipeLevelTable#39","スパイクドミスリルラブリュス",1,5058,3,5373,1,5282,1,5065,1,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
141,10163,"鍛冶","RecipeLevelTable#39","ミスリルクロー",1,5079,1,5065,1,5373,1,5504,1,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
142,10165,"鍛冶","RecipeLevelTable#39","ミスリルヘッドナイフ",1,5065,1,5373,1,5260,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
143,10164,"鍛冶","RecipeLevelTable#39","ミスリルソー",1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
144,10169,"鍛冶","RecipeLevelTable#40","ミスリルオーナメンタルハンマー",1,5065,1,5099,1,5373,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
145,10166,"鍛冶","RecipeLevelTable#40","ミスリルブージ",1,5065,2,5371,1,5066,1,5058,1,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
146,10170,"鍛冶","RecipeLevelTable#40","ミスリルアウル",1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
147,10167,"鍛冶","RecipeLevelTable#40","ミスリルクローハンマー",1,5065,1,5373,1,5485,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
148,10168,"鍛冶","RecipeLevelTable#40","ミスリルファイル",1,5065,2,5282,1,0,0,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
149,10175,"鍛冶","RecipeLevelTable#41","ミスリルクリナリーナイフ",1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
150,10177,"鍛冶","RecipeLevelTable#41","ミスリルサイズ",1,5065,1,5374,1,5262,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
151,10174,"鍛冶","RecipeLevelTable#41","ミスリルモーター",1,5065,2,5374,1,0,0,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
152,10176,"鍛冶","RecipeLevelTable#41","ミスリルモール",1,5065,1,5373,1,5505,1,0,0,0,0,0,0,0,,0,0,2,5,5,4,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
153,10178,"鍛冶","RecipeLevelTable#42","コバルトインゴット",1,5116,2,5111,1,0,0,0,0,0,0,0,0,0,,0,0,2,5,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
154,10183,"鍛冶","RecipeLevelTable#42","ミスリルプライヤー",1,5065,1,5099,1,5485,1,0,0,0,0,0,0,0,,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
155,10187,"鍛冶","RecipeLevelTable#43","コバルトリベット",1,5059,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,5,-1,0,0,False,50,50,100,50,0,0,0,0,0,"",True,True,True,"","",False,False,0
156,10179,"鍛冶","RecipeLevelTable#42","カッツバルゲル",1,5059,2,5373,1,5282,1,5066,1,0,0,0,0,0,,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
157,10180,"鍛冶","RecipeLevelTable#42","コバルトナックル",1,5059,2,5282,1,0,0,0,0,0,0,0,0,0,,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
158,10188,"鍛冶","RecipeLevelTable#43","シャムシール",1,5059,2,5436,1,5262,1,0,0,0,0,0,0,0,,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
159,10189,"鍛冶","RecipeLevelTable#43","バッカニアバルディッシュ",1,5059,2,5414,1,5505,1,0,0,0,0,0,0,0,,0,0,2,5,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
160,10199,"鍛冶","RecipeLevelTable#45","デミルーンブージ",1,5059,2,5374,1,5196,1,5058,1,0,0,0,0,0,,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
161,10203,"鍛冶","RecipeLevelTable#45","ラップド・ホークビークハンマー",1,2351,1,5376,1,5282,1,5486,1,0,0,0,0,0,,0,0,2,6,5,5,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
162,10208,"鍛冶","RecipeLevelTable#46","レリーフコバルトソー",1,5059,1,5094,1,5376,1,0,0,0,0,0,0,0,,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
163,10209,"鍛冶","RecipeLevelTable#46","エレクトラムヘッドナイフ",1,5059,1,5066,1,5376,1,5262,1,0,0,0,0,0,,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
164,10211,"鍛冶","RecipeLevelTable#47","エレクトラムラピダリーハンマー",1,5059,1,5094,1,5376,1,5183,1,5066,1,0,0,0,,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
165,10210,"鍛冶","RecipeLevelTable#47","コバルトレイジングハンマー",1,5059,1,5074,1,5376,1,5094,1,0,0,0,0,0,,0,0,2,6,5,5,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
166,10215,"鍛冶","RecipeLevelTable#48","イーグレットドラブラ",1,5059,1,5074,1,5376,1,5282,1,0,0,0,0,0,,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
167,10220,"鍛冶","RecipeLevelTable#49","ホーンドハチェット",1,5059,1,5376,1,5282,1,5436,1,5322,1,0,0,0,,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
168,10216,"鍛冶","RecipeLevelTable#49","ウィングレット",1,5059,2,5374,1,5505,1,5465,1,0,0,0,0,0,,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
169,10218,"鍛冶","RecipeLevelTable#49","コバルトクロー",1,5074,1,5059,1,5374,1,5505,1,5063,1,0,0,0,,0,0,2,6,5,6,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
170,11034,"甲冑","RecipeLevelTable#1","ブロンズインゴット",1,5106,2,5107,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
171,11036,"甲冑","RecipeLevelTable#2","ブロンズリベット",1,5056,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
172,11035,"甲冑","RecipeLevelTable#2","ブロンズリングズ",1,5056,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
173,11037,"甲冑","RecipeLevelTable#3","ブロンズプレート",1,5056,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
174,11038,"甲冑","RecipeLevelTable#3","アレンビック",1,5071,1,5091,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
175,11039,"甲冑","RecipeLevelTable#4","スキレット",1,5071,1,5361,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
176,11040,"甲冑","RecipeLevelTable#5","ホプロン",1,5071,2,5361,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
177,11041,"甲冑","RecipeLevelTable#6","ホーバージョン",1,5081,3,5324,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
178,11042,"甲冑","RecipeLevelTable#7","ソルレット",1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
179,11043,"甲冑","RecipeLevelTable#8","チェーンコイフ",1,5071,1,5081,1,5275,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
180,11044,"甲冑","RecipeLevelTable#8","サレット",1,5071,1,5056,1,5091,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
181,11046,"甲冑","RecipeLevelTable#9","ミトンガントレット",1,5071,1,5091,1,5275,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
182,11045,"甲冑","RecipeLevelTable#9","アマチュアアレンビック",1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
183,11048,"甲冑","RecipeLevelTable#10","バルビュート",1,5071,1,5091,1,5062,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
184,11047,"甲冑","RecipeLevelTable#10","スクトゥム",1,5071,2,5091,3,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
185,11049,"甲冑","RecipeLevelTable#11","アマチュアスキレット",1,5071,1,5364,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
186,11050,"甲冑","RecipeLevelTable#11","プレートベルト",1,5071,2,5276,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
187,11052,"甲冑","RecipeLevelTable#12","キュイラス",1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
188,11051,"甲冑","RecipeLevelTable#12","チェラータ",1,5071,2,5081,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
189,11053,"甲冑","RecipeLevelTable#13","アイアンインゴット",1,5111,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
190,11054,"甲冑","RecipeLevelTable#13","サバトン",1,5071,2,5081,1,5276,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
191,11056,"甲冑","RecipeLevelTable#14","アイアンリベット",1,5057,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
192,11055,"甲冑","RecipeLevelTable#14","アイアンプレート",1,5057,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,67,0,0,0,0,0,"",True,True,True,"","",False,False,0
193,11057,"甲冑","RecipeLevelTable#14","ガントレット",1,5071,2,5092,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
194,11058,"甲冑","RecipeLevelTable#15","アイアンリングズ",1,5057,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,1,-1,0,0,False,50,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
195,11062,"甲冑","RecipeLevelTable#15","バックラー",1,5071,1,5056,1,5092,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
196,11061,"甲冑","RecipeLevelTable#15","アイアンスキレット",1,5072,1,5364,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
197,11060,"甲冑","RecipeLevelTable#15","ブラスアレンビック",1,2469,1,5091,1,5063,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
198,11063,"甲冑","RecipeLevelTable#16","バルビュートDX",1,2664,1,5062,1,5063,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
199,11064,"甲冑","RecipeLevelTable#16","ミトンガントレットDX",1,3540,1,5091,1,5275,1,5063,1,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
200,11065,"甲冑","RecipeLevelTable#17","アイアンホプロン",1,5072,2,5367,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
201,11066,"甲冑","RecipeLevelTable#18","イニシエートアレンビック",1,5072,1,5091,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
202,11067,"甲冑","RecipeLevelTable#18","イニシエートスキレット",1,5072,1,5367,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
203,11070,"甲冑","RecipeLevelTable#19","アイアンサバトン",1,5072,2,5081,1,5276,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
204,11068,"甲冑","RecipeLevelTable#19","アイアンサレット",1,5072,1,5057,1,5092,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
205,11069,"甲冑","RecipeLevelTable#19","アイアンプレートベルト",1,5072,2,5277,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
206,11074,"甲冑","RecipeLevelTable#20","アイアンガントレット",1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
207,11073,"甲冑","RecipeLevelTable#20","アイアンキュイラス",1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
208,11072,"甲冑","RecipeLevelTable#20","アイアンチェラータ",1,5072,2,5082,1,0,0,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
209,11071,"甲冑","RecipeLevelTable#20","アイアンクラッドバックラー",1,2231,1,5056,1,5092,1,0,0,0,0,0,0,0,,0,0,3,1,5,1,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
210,11076,"甲冑","RecipeLevelTable#21","アイアンヴァンブレイス",1,5072,1,5277,2,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
211,11075,"甲冑","RecipeLevelTable#21","ランタンシールド",1,5072,2,5998,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
212,11077,"甲冑","RecipeLevelTable#22","アイアンエルモ",1,5072,2,5092,1,5277,1,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
213,11079,"甲冑","RecipeLevelTable#22","アイアンクラッドブーツ",1,5057,1,5277,1,5319,1,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
214,11080,"甲冑","RecipeLevelTable#23","アイアンアレンビック",1,5072,1,5092,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
215,11084,"甲冑","RecipeLevelTable#23","アイアンスケイルグリーヴ",1,5072,2,5057,1,5277,1,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
216,11083,"甲冑","RecipeLevelTable#23","アイアンスケイルフィンガー",1,5072,1,5057,1,5277,1,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
217,11082,"甲冑","RecipeLevelTable#23","アイアンスケイルメイル",1,5072,1,5277,2,5064,1,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
218,11081,"甲冑","RecipeLevelTable#23","フライパン",1,5072,1,5368,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,1,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
219,11086,"甲冑","RecipeLevelTable#24","アイアンサレットDX",1,2708,1,5092,1,5063,1,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
220,11085,"甲冑","RecipeLevelTable#24","アイアンスクトゥム",1,5072,2,5092,3,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
221,11087,"甲冑","RecipeLevelTable#24","アイアンプレートベルトDX",1,5072,3,5277,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
222,11088,"甲冑","RecipeLevelTable#25","ヘヴィアイアンアーマー",1,5072,4,5063,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
223,11089,"甲冑","RecipeLevelTable#25","ヘヴィアイアンガントレット",1,5072,3,5082,1,0,0,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
224,11090,"甲冑","RecipeLevelTable#25","ヘヴィアイアンフランチャード",1,5057,3,5082,2,5277,1,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
225,11091,"甲冑","RecipeLevelTable#26","スチールインゴット",1,5528,1,5111,2,0,0,0,0,0,0,0,0,0,,0,0,3,2,-1,0,0,False,50,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
226,11093,"甲冑","RecipeLevelTable#26","コニカルアレンビック",1,2472,1,5092,1,5063,1,0,0,0,0,0,0,0,,0,0,3,2,5,2,0,True,50,150,75,100,0,0,0,0,0,"",False,True,True,"","",False,False,0
227,11094,"甲冑","RecipeLevelTable#27","スチールプレート",1,5058,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,3,-1,0,0,False,50,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
228,11095,"甲冑","RecipeLevelTable#27","スチールリベット",1,5058,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,3,-1,0,0,False,50,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
229,11098,"甲冑","RecipeLevelTable#27","アイアンカイトシールド",1,5072,3,5092,1,0,0,0,0,0,0,0,0,0,,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
230,11097,"甲冑","RecipeLevelTable#27","ボムフライパン",1,5073,1,5368,1,5528,1,0,0,0,0,0,0,0,,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
231,11099,"甲冑","RecipeLevelTable#28","スチールリングズ",1,5058,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,3,-1,0,0,False,50,50,100,58,0,0,0,0,0,"",True,True,True,"","",False,False,0
232,11101,"甲冑","RecipeLevelTable#28","スチールタセット",1,5073,2,5277,1,0,0,0,0,0,0,0,0,0,,0,0,3,3,5,2,0,True,50,100,100,100,0,0,0,0,0,"",True,True,True,"","",False,False,0
